dcid,sentence
Count_Person_1OrMoreYears_1To1.49RatioToPovertyLine_DifferentHouseInDifferentCountyDifferentState,"Population Aged 1 Year or More With a 1 to 1.5 Ratio To Poverty Line in Different Houses in Different County And State;Population: 1 Years or More, 1 - 1.5 Ratio To Poverty Line, Different House in Different County Different State;the number of people aged 1 year or more living in households with a 1 to 15 ratio to the poverty line, by county and state;the number of people aged 1 year or more living in households with a ratio of income to poverty line of 1 to 15, by county and state;the number of people aged 1 year or more living in households with income below the poverty line, by county and state;the percentage of people aged 1 year or more living in households with income below the poverty line, by county and state"
Count_Person_1OrMoreYears_1To1.49RatioToPovertyLine_DifferentHouseInDifferentCountySameState,"Population: 1 Years or More, 1 - 1.5 Ratio To Poverty Line, Different House in Different County Same State;population: 1 years or more, 1 - 15 ratio to poverty line, different house in different county same state"
Count_Person_1OrMoreYears_1To1.49RatioToPovertyLine_DifferentHouseInSameCounty,"Population Aged 1 Year or More with a 1 to 1.5 Ratio to Poverty Line in Different Houses and The Same County;Population: 1 Years or More, 1 - 1.5 Ratio To Poverty Line, Different House in Same County;number of people aged 1 year or more living in households with an income between 1 and 15 times the poverty line in the same county;number of people aged 1 year or more living in households with an income that is 1 to 15 times the poverty line in the same county;number of people aged 1 year or more living in households with an income that is at or below 15 times the poverty line in the same county;number of people aged 1 year or more living in households with an income that is at or below 150% of the poverty line in the same county"
Count_Person_1OrMoreYears_AmericanIndianOrAlaskaNativeAlone_DifferentHouseAbroad,"American Indians Or Alaska Natives In Different Houses Abroad Aged 1 Year And Above;Population: 1 Years or More, American Indian or Alaska Native Alone, Different House Abroad;american indians or alaska natives living in foreign countries who are 1 year old or older;american indians or alaska natives living in international locations who are 1 year old or older;american indians or alaska natives living in other countries who are 1 year old or older;american indians or alaska natives living outside the united states who are 1 year old or older"
Count_Person_1OrMoreYears_AmericanIndianOrAlaskaNativeAlone_DifferentHouseInDifferentCountyDifferentState,"American Indian Or Alaska Native In Different Houses Counties And States;Population: 1 Years or More, American Indian or Alaska Native Alone, Different House in Different County Different State;american indian or alaska native demographics in different households, counties, and states;american indian or alaska native population by county;american indian or alaska native populations by household, county, and state;american indian or alaska native populations in different households, counties, and states"
Count_Person_1OrMoreYears_AmericanIndianOrAlaskaNativeAlone_DifferentHouseInDifferentCountySameState,"American Indian or Alaska Native Population Aged 1 Year Old or More in Different Houses in Different Counties in the Same States;Population: 1 Years or More, American Indian or Alaska Native Alone, Different House in Different County Same State;american indian or alaska native population in different houses in different counties in the same states, aged 1 year or older;american indian or alaska native population in different houses in different counties in the same states, aged 1 year or older, by state;number of american indians or alaska natives aged 1 year or older in different houses in different counties in the same states;population of american indians or alaska natives aged 1 year or older in different houses in different counties in the same states"
Count_Person_1OrMoreYears_AmericanIndianOrAlaskaNativeAlone_DifferentHouseInSameCounty,"American Indian or Alaska Native Aged 1 Year or More in Different House in Same County;Population: 1 Years or More, American Indian or Alaska Native Alone, Different House in Same County;american indian or alaska native living in a different house in the same county at age 1 or older;american indian or alaska native living in a different household in the same county at age 1 or older;american indian or alaska native who lived in a different house in the same county at least once in the past 12 months;american indian or alaska native who moved to a different house in the same county at least once in the past 12 months"
Count_Person_1OrMoreYears_AsianAlone_DifferentHouseAbroad,"Asian Population Aged 1 Year or More Living in Different Houses Abroad;Population: 1 Years or More, Asian Alone, Different House Abroad;number of asian people living outside their home country who are 1 year old or older;number of asians living outside their home countries"
Count_Person_1OrMoreYears_AsianAlone_DifferentHouseInDifferentCountyDifferentState,"Asian Population Aged 1 Year or More Living in Different Houses, Counties and States;Population: 1 Years or More, Asian Alone, Different House in Different County Different State;the number of asian people aged 1 year or more living in different houses, counties, and states;the number of asian people living in different houses, counties, and states in the united states;the number of asian people living in each house, county, and state in the united states;the percentage of asian people living in different houses, counties, and states in the united states"
Count_Person_1OrMoreYears_AsianAlone_DifferentHouseInDifferentCountySameState,"Population: 1 Years or More, Asian Alone, Different House in Different County Same State;the number of people who are asian and live in a different house in a different county in the same state, who are 1 year old or older;the number of people who are asian and live in a different house in a different county in the same state, who are at least 1 year old;the number of people who are asian and live in a different house in a different county in the same state, who are at least one year old;the population of asian people who live in a different house in a different county in the same state, who are at least 1 year old"
Count_Person_1OrMoreYears_AsianAlone_DifferentHouseInSameCounty,"Asians in Different Houses in The Same County Aged I Years And Above;Population: 1 Years or More, Asian Alone, Different House in Same County;asians in different houses in the same county aged 1 year and above;asians living in different households in the same county who are at least 1 year old;people of asian descent living in different houses in the same county who are 1 year old or older;people of asian origin living in different residences in the same county who are at least 1 year old"
Count_Person_1OrMoreYears_BlackOrAfricanAmericanAlone_DifferentHouseAbroad,"African American Population Aged 1 Year or More Living in Different Houses Abroad;Population: 1 Years or More, Black or African American Alone, Different House Abroad;number of african americans living in foreign countries who are 1 year of age or older;number of african americans living in other countries who are 1 year of age or older;number of african americans living outside the us who are at least 1 year old;number of african americans living outside their home country"
Count_Person_1OrMoreYears_BlackOrAfricanAmericanAlone_DifferentHouseInDifferentCountyDifferentState,"African American Population Aged 1 Year or More Living in Different Houses, Different Counties and Different States;Population: 1 Years or More, Black or African American Alone, Different House in Different County Different State;the number of african americans aged 1 year or more living in different houses, counties, and states;the number of african americans aged 1 year or more who live in different households, counties, and states;the number of african americans aged 1 year or more who live in different places;the total number of african americans aged 1 year or more living in different places"
